trip_id,avg_speed_mps,max_speed_mps,std_speed_mps,idle_ratio,stops_per_km,accel_noise,cluster
30765,17.987846889952152,21.15,3.649155326725197,0.009569377990430622,0.27092856463870735,0.6105569651492869,3
30771,14.233799999999999,20.62,6.00633138945896,0.004,0.13973871844974148,0.5534768950432288,3
30807,17.255957446808512,27.0,6.771615747218418,0.00851063829787234,0.24274898458910799,0.6133019780167974,3
30817,15.53172043010753,20.51,6.014593117863716,0.021505376344086023,0.6777364114978712,0.8530431458581988,0
30818,14.647534246575342,20.15,5.5908341771843295,0.0273972602739726,0.9397180314514684,0.8562369220412459,0
30819,17.182327586206895,20.21,4.75582281175668,0.017241379310344827,0.5085114572238045,0.7742014118347734,3
30820,17.465259259259255,20.73,4.552846700794217,0.014814814814814815,0.42592261396850634,0.6908765792536276,3
30847,15.348819875776396,21.86,5.978157590137968,0.012422360248447204,0.42090532659000707,0.6696099610967566,0
30862,15.440992366412216,20.88,5.221691962777984,0.015267175572519083,0.48440663906121695,0.5497300036591389,3
30867,15.854504504504504,21.96,6.522501970999428,0.018018018018018018,0.5697944552052832,0.6810406475654472,0
30877,15.94124352331606,21.34,5.4586412463871055,0.025906735751295335,0.6599194247729036,0.7799031724088147,0
30878,17.027841726618703,21.07,4.499057897000331,0.014388489208633094,0.42592261396850634,0.6336059672534109,3
30883,14.883601789709171,20.61,4.541535258928993,0.0044742729306487695,0.1484139597888959,0.5556485323294039,3
309,25.999860724233987,33.19,7.061556066145038,0.005571030640668524,0.10549075238216978,0.4968734650023723,1
30900,16.94062893081761,20.78,3.4838951463282513,0.006289308176100629,0.18617706635719392,0.3779998831639029,3
30949,15.650138648180244,27.0,5.750528329115995,0.0034662045060658577,0.10975010448066226,0.6186073067787027,3
30964,15.688721136767318,22.09,5.3315961704800205,0.003552397868561279,0.11031043005805838,0.50431977371872,3
30965,14.906467889908255,21.57,6.433049193645889,0.009174311926605505,0.30035899632212487,0.7367590005454921,0
30966,16.749397590361447,22.02,5.261592903110852,0.012048192771084338,0.3890688316008017,0.6665442311814064,3
30972,16.546805555555554,21.82,5.779776842671371,0.027777777777777776,0.4246523275992241,0.610132394207633,0
30973,16.019606299212597,20.43,4.783155549462512,0.015748031496062992,0.49484626867920034,0.6163306677940764,3
30974,17.857894736842105,21.6,5.028592540292769,0.015037593984962405,0.42592261396850634,0.6282431009882988,3
30979,14.90448387096774,20.4,3.972134092618205,0.0064516129032258064,0.21394603730378095,0.586328050262199,3
30999,16.16578947368421,20.36,4.663429666718535,0.015037593984962405,0.4627601599658429,0.5913454100095763,3
31037,14.919509803921569,21.2,6.091338495082062,0.0196078431372549,0.6599194247729036,0.8128978752986286,0
31038,17.90786259541985,21.22,5.032719964458778,0.015267175572519083,0.42592261396850634,0.6535394755895363,3
31042,18.039246575342467,20.93,3.2815864618083563,0.00684931506849315,0.1909589461005395,0.48418351580361035,3
31054,15.504210526315788,20.21,4.362293490091005,0.011695906432748537,0.3759146452995298,0.5514430267622448,3
31060,16.132781456953644,20.28,4.857304345882635,0.013245033112582781,0.4042432306373299,0.4968460526158983,3
31085,14.962816229116946,22.5,6.315650915315699,0.045346062052505964,0.4742724504170639,0.6471915773548378,0
31088,16.81980861244019,22.6,4.788552733754216,0.009569377990430622,0.28309787617914,0.573198683502702,3
31113,15.813680555555557,23.56,6.879743994200149,0.034722222222222224,0.40487272728049944,0.6030319663563055,0
31117,16.23672131147541,21.45,5.269572328841315,0.01639344262295082,0.5097491825771092,0.66771226544185,3
31119,13.988292682926831,23.58,6.622158774989163,0.00975609756097561,0.3231185955609695,0.7576201127835226,0
31145,16.284313725490197,21.73,5.60049971681518,0.026143790849673203,0.728773782151292,0.8453222680387079,0
